sample_index,timestamp_unix,elapsed_seconds,raw_value,voltage
459,1782079237.997723,0.240465,1328,1.6211
460,1782079237.9977531,0.240495,1328,1.6211
461,1782079237.9978032,0.240545,1322,1.6138
462,1782079237.9978356,0.240578,1317,1.6077
463,1782079237.9978635,0.240606,1308,1.5967
464,1782079237.997895,0.240637,1312,1.6016
465,1782079237.9979184,0.240660,1309,1.5979
466,1782079237.9979577,0.240700,1310,1.5991
467,1782079238.00123,0.243972,1299,1.5857
468,1782079238.001303,0.244045,1307,1.5955
469,1782079238.0013618,0.244104,1296,1.5820
470,1782079238.0013957,0.244138,1304,1.5918
471,1782079238.0019588,0.244701,1302,1.5894
472,1782079238.0020247,0.244767,1305,1.5930
473,1782079238.0025198,0.245262,1301,1.5881
474,1782079238.0026097,0.245352,1301,1.5881
475,1782079238.002662,0.245404,1303,1.5906
476,1782079238.0026958,0.245438,1307,1.5955
477,1782079238.0031762,0.245918,1302,1.5894
478,1782079238.0032492,0.245991,1302,1.5894
479,1782079238.0032861,0.246028,1302,1.5894
480,1782079238.0037906,0.246533,1305,1.5930
481,1782079238.003853,0.246595,1303,1.5906
482,1782079238.0038836,0.246626,1310,1.5991
483,1782079238.0039155,0.246658,1319,1.6101
484,1782079238.0039396,0.246682,1317,1.6077
485,1782079238.0044248,0.247167,1317,1.6077
486,1782079238.0044763,0.247218,1317,1.6077
487,1782079238.0045104,0.247252,1319,1.6101
488,1782079238.004557,0.247299,1321,1.6125
489,1782079238.004582,0.247324,1321,1.6125
490,1782079238.0051458,0.247888,1318,1.6089
491,1782079238.005193,0.247935,1321,1.6125
492,1782079238.0052226,0.247965,1316,1.6064
493,1782079238.005253,0.247995,1317,1.6077
494,1782079238.0058568,0.248599,1313,1.6028
495,1782079238.008952,0.251694,1312,1.6016
496,1782079238.0090153,0.251757,1315,1.6052
497,1782079238.0090752,0.251817,1316,1.6064
498,1782079238.00911,0.251852,1313,1.6028
499,1782079238.0091364,0.251878,1312,1.6016
500,1782079238.0091865,0.251929,1313,1.6028
501,1782079238.009219,0.251961,1304,1.5918
502,1782079238.009247,0.251989,1307,1.5955
503,1782079238.0112007,0.253943,1306,1.5942
504,1782079238.0112743,0.254016,1303,1.5906
505,1782079238.0113099,0.254052,1299,1.5857
506,1782079238.0113428,0.254085,1296,1.5820
507,1782079238.0116599,0.254402,1299,1.5857
508,1782079238.012469,0.255211,1301,1.5881
509,1782079238.0126777,0.255420,1301,1.5881
510,1782079238.0132196,0.255962,1295,1.5808
511,1782079238.0136647,0.256407,1297,1.5833
512,1782079238.0141351,0.256877,1298,1.5845
513,1782079238.014596,0.257338,1296,1.5820
514,1782079238.0151036,0.257846,1297,1.5833
515,1782079238.0156305,0.258373,1304,1.5918
516,1782079238.0161073,0.258849,1301,1.5881
517,1782079238.0166504,0.259392,1300,1.5869
518,1782079238.0171323,0.259874,1298,1.5845
519,1782079238.0175967,0.260339,1300,1.5869
520,1782079238.0180933,0.260835,1301,1.5881
521,1782079238.0186465,0.261389,1296,1.5820
522,1782079238.0191278,0.261870,1303,1.5906
523,1782079238.0196068,0.262349,1300,1.5869
524,1782079238.0201304,0.262872,1295,1.5808
525,1782079238.0206218,0.263364,1296,1.5820
526,1782079238.0216622,0.264404,1295,1.5808
527,1782079238.0217748,0.264517,1296,1.5820
528,1782079238.0220876,0.264830,1292,1.5771
529,1782079238.0226212,0.265363,1288,1.5723
530,1782079238.0303206,0.273063,1296,1.5820
531,1782079238.035952,0.278694,1292,1.5771
532,1782079238.038768,0.281510,1291,1.5759
533,1782079238.0388484,0.281590,1295,1.5808
534,1782079238.038901,0.281643,1291,1.5759
535,1782079238.038954,0.281696,1288,1.5723
536,1782079238.0389857,0.281728,1292,1.5771
537,1782079238.039019,0.281761,1288,1.5723
538,1782079238.040722,0.283464,1294,1.5796
539,1782079238.0419025,0.284645,1292,1.5771
540,1782079238.042507,0.285249,1288,1.5723
541,1782079238.0426037,0.285346,1293,1.5784
542,1782079238.0427008,0.285443,1285,1.5686
543,1782079238.0432222,0.285964,1283,1.5662
544,1782079238.0433426,0.286085,1283,1.5662
545,1782079238.0434008,0.286143,1276,1.5576
546,1782079238.0440285,0.286771,1278,1.5601
547,1782079238.0440655,0.286808,1275,1.5564
548,1782079238.044091,0.286833,1279,1.5613
549,1782079238.044152,0.286894,1273,1.5540
550,1782079238.0441766,0.286919,1274,1.5552
551,1782079238.0442147,0.286957,1272,1.5527
552,1782079238.044787,0.287529,1272,1.5527
553,1782079238.0448153,0.287557,1272,1.5527
554,1782079238.0448565,0.287599,1270,1.5503
555,1782079238.0448806,0.287623,1272,1.5527
556,1782079238.0449193,0.287661,1273,1.5540
557,1782079238.0449436,0.287686,1271,1.5515
558,1782079238.0449796,0.287722,1272,1.5527
559,1782079238.0454698,0.288212,1273,1.5540
560,1782079238.045506,0.288248,1275,1.5564
561,1782079238.045549,0.288291,1273,1.5540
562,1782079238.0455732,0.288315,1279,1.5613
563,1782079238.045627,0.288369,1275,1.5564
564,1782079238.045652,0.288394,1280,1.5625
565,1782079238.0456872,0.288429,1280,1.5625
566,1782079238.0457096,0.288452,1280,1.5625
567,1782079238.046199,0.288941,1276,1.5576
568,1782079238.046233,0.288975,1281,1.5637
569,1782079238.046278,0.289020,1281,1.5637
570,1782079238.0463037,0.289046,1286,1.5698
571,1782079238.0463414,0.289083,1284,1.5674
572,1782079238.0463684,0.289110,1283,1.5662
573,1782079238.0463972,0.289139,1284,1.5674
574,1782079238.0469565,0.289699,1282,1.5649
575,1782079238.0470228,0.289765,1281,1.5637
576,1782079238.0470848,0.289827,1279,1.5613
577,1782079238.0471654,0.289907,1280,1.5625
578,1782079238.0472174,0.289959,1282,1.5649
579,1782079238.0477352,0.290477,1279,1.5613
580,1782079238.0509746,0.293717,1277,1.5588
